country,city,year,ph,sulphates,chlorides
India,Ranchi,2010,74.54171753,2.870061159,13.61782646
India,Ranchi,2011,90.23918152,0.009019662,1.952768087
India,Ranchi,2012,92.30747986,0,0
India,Ranchi,2013,1.234902143,1.059528232,45.8361702
India,Ranchi,2014,11.36375427,1.317183852,48.40190125
India,Ranchi,2016,96.04174805,0,0.221762896
India,Ranchi,2017,91.18281555,0,1.324103355
India,Ranchi,2018,93.68211365,0.057625603,4.51683712
India,Ranchi,2019,14.72541618,0.765496016,33.77760696
India,Rangpo,2016,57.36706161,1.02008152,8.498386383
India,Rangpo,2017,55.25,9.20637989,19.80596161
India,Rangpo,2018,2.574130297,24.29108429,16.35146713
India,Rangpo,2019,93.75727844,0.049689252,6.100597382
India,Raniganj,2012,0.249275342,2.139245749,82.19950867
India,Raniganj,2013,0.194228321,1.666826487,64.04702759
India,Raniganj,2014,0.290387303,2.492079735,95.75698853
India,Raniganj,2016,0.231601521,1.987555504,76.37088013
India,Raniganj,2017,43.11637878,0,13.25607681
India,Raniganj,2018,99.94152069,0,0
India,Raniganj,2019,0.388042212,3.75585866,39.36671829
India,Rasulpur,2014,89.55625916,0.094091065,3.147526741
India,Ravangla,2016,0.214010119,1.836628079,70.57157135
India,Ravangla,2017,0.781351149,7.55475378,80.91183472
India,Ravangla,2018,65.48683167,0.161259785,29.72828674
India,Ravangla,2019,43.96508026,44.29398346,7.504498005
India,Rayagada,2010,0.617550492,5.864993095,86.00997925
India,Rayagada,2011,18.47925568,16.11822128,22.77350235
India,Rayagada,2012,66.2479248,0.298757583,26.40470123
India,Rayagada,2013,0.536976695,5.033583164,88.56414032
India,Rayagada,2014,3.833602428,38.83082581,29.82787132
India,Rayagada,2016,7.620018959,9.06090641,16.0758934
India,Rayagada,2017,77.95465851,0.151513413,3.656837463
India,Rayagada,2018,57.55478287,0.431022793,35.0965004
India,Rayagada,2019,0.928274632,9.235230446,42.04423523
India,Rishikesh,2011,60.32187271,0.019642137,24.60308456
India,Rishikesh,2012,59.95571899,0.125075057,26.86480331
India,Rishikesh,2013,32.29873276,1.217886448,57.2677536
India,Rishikesh,2014,87.30475616,0.055637859,8.287666321
India,Rishikesh,2016,44.8633461,0.754049838,42.13109207
India,Rishikesh,2017,32.79647827,0.611363888,32.36781693
India,Rishikesh,2018,99.9375,0,0
India,Rishikesh,2019,53.73169708,0.282091886,29.14042282
India,Rishra,2017,1.984426975,20.14814377,5.512252808
India,Rishra,2018,0.382150143,3.847202301,7.893089294
India,Rishra,2019,42.73148346,0.423826396,29.1108017
India,Roha,2010,63.07408524,0.396744907,21.69072151
India,Roha,2011,62.46702576,0.352342933,26.87401199
India,Rohila (Samrala),2019,15.56107616,0.159987301,12.6050024
India,Rohila (Samrala),2019,98.34680176,0,1.19E-07
India,Rohila (Samrala)*,2018,32.98952866,1.428303123,46.55098724
India,Rohila (Samrala)*,2018,49.95258331,0.541443229,34.61950302
India,Rourkela,2010,13.31147289,1.803341627,80.68696594
India,Rourkela,2011,1.154146791,10.62262154,23.80408478
India,Rourkela,2012,51.66505432,0,14.95906067
India,Rourkela,2013,49.66040802,12.4849329,30.28868675
India,Rourkela,2014,90.51608276,1.618570924,0.78057766
India,Rourkela,2017,58.71754456,0.543805122,37.2412796
India,Rourkela,2018,0.281621695,2.416808844,92.86473083
India,Rourkela,2019,35.9192009,7.638027668,32.86412048
India,Rudrapur,2011,62.82917023,0.293303281,23.46764946
India,Rudrapur,2013,63.61042786,0.437345892,25.87156677
India,Rudrapur,2016,99.99250031,0,0
India,Rudrapur,2017,0.203250721,1.744301558,67.02397156
India,Rudrapur,2018,1.404952049,5.980753899,19.3551178
India,Rudrapur,2019,68.94392395,3.715185404,7.73456955
India,Sagar,2010,11.24821949,1.173122287,43.96514893
India,Sagar,2011,0.28961581,2.48541379,95.50084686
India,Sagar,2012,31.29958534,1.735471368,48.804245
India,Sagar,2013,1.15607965,2.446399212,93.13072205
India,Sagar,2014,32.99417877,1.497648478,64.68055725
India,Sagar,2016,75.88407135,0,1.174100876
India,Sagar,2017,2.824440956,5.358726501,31.23615265
India,Sagar,2018,0.360619068,3.378583193,59.85353851
India,Sagar,2019,10.6802206,1.502179265,55.21534729
India,Saharanpur,2011,1.818984985,18.4438839,10.15126801
India,Saharanpur,2012,58.62435913,0.156838283,27.67546463
India,Saharanpur,2016,0.29356885,2.519367218,96.80549622
India,Saharanpur,2017,98.78859711,0,1.173659801
India,Saharanpur,2018,0.635719121,1.977122545,75.56466675
India,Saharanpur,2019,0.290584385,2.493763924,95.82170105
India,Salem,2010,0.229561955,1.970045686,75.69807434
India,Salem,2011,83.07572174,7.283568859,0.887051582
India,Salem,2012,0.193451375,1.660202861,63.7925148
India,Salem,2013,99.9670105,0,0
India,Salem,2014,37.35392761,0.854861379,42.59333038
India,Salem,2016,91.59938812,0,0.221763134
India,Salem,2017,0.2558406,2.195558548,84.36330414
India,Salem,2018,16.45264053,0.973419428,44.57061768
India,Salem,2019,97.99191284,0,0
India,Sambalpur,2010,0.269750297,2.314987421,88.95230103
India,Sambalpur,2011,43.14914322,0.406360447,29.51241684
India,Sambalpur,2012,0.259158611,2.224084139,85.45938873
India,Sambalpur,2013,0.260033101,2.231598377,85.74811554
India,Sambalpur,2014,50.131073,0.559545338,39.43439484
India,Sambalpur,2016,26.79047012,0.946246386,48.12171173
India,Sambalpur,2017,3.267471313,33.2186203,0
India,Sambalpur,2018,47.85000229,0,0
India,Sambalpur,2019,21.6622715,0.910446107,3.73E-09
India,Sangareddy,2016,43.22338104,56.71881866,0
India,Sangareddy,2017,54.67556381,3.833069324,2.263702393
India,Sangareddy,2018,22.57573318,0,0
India,Sangareddy,2019,28.88940811,62.06207657,0.121762887
India,Sangli,2010,63.73199844,0,0
India,Sangli,2011,63.46064758,16.69151306,0
India,Sangli,2012,60.92094421,8.800979614,0
India,Sangli,2013,39.02996063,10.57533264,3.000171661
India,Sangli,2014,39.10714722,37.32828903,0
India,Sangli,2016,22.6471653,23.36811638,0
India,Sangli,2017,45.97259903,0,0
India,Sangli,2018,43.75727844,24.21835136,0
India,Sangli,2019,55.50755692,0,0
India,Sangrur,2013,56.10187531,16.6028347,0.242429972
India,Sangrur,2014,89.13757324,2.108714581,0.241334051
India,Sangrur,2016,8.878927231,90.26727295,0
India,Sangrur,2017,8.834569931,89.81632996,0
India,Sanguem,2012,8.856601715,90.04029846,0
India,Sanguem,2013,9.423966408,89.44381714,0.360293537
India,Sanguem,2014,12.44531345,84.12224579,2.400390863
India,Sanguem,2016,9.429353714,87.10760498,1.659316778
India,Sanguem,2017,7.767849922,78.97154999,0
India,Sanguem,2018,8.498596191,86.40060425,0
India,Sanguem,2019,8.672216415,84.87818909,1.777783871
India,Sankrail,2011,7.731906414,78.60609436,3.73E-09
India,Sankrail,2016,5.438714981,59.25327682,8.973018646
India,Sankrail,2017,2.402785063,5.938338757,1.029614806
India,Sankrail,2018,12.80778408,83.74495697,2.630358219
India,Sankrail,2019,7.081974506,72.48862457,2.277674913
India,Saraikela,2018,0,0,0
India,Saraikela,2019,9.683765411,38.1968689,2.010404587
India,Saraikela Kharsawan,2011,21.70217705,19.27596283,1.784940004
India,Saraikela Kharsawan,2012,6.780835629,69.11820984,13.78375626
India,Saraikela Kharsawan,2016,7.077700138,70.10307312,12.93879604
India,Saraikela Kharsawan,2017,2.955609083,30.31459045,6.727419853
India,Sasaram,2017,4.356140137,39.53878784,40.93430328
India,Sasaram,2018,8.145990372,82.81591034,0
India,Sasaram,2019,4.848193169,39.20505142,0.473830014
India,Satna,2010,7.756496429,77.60222626,9.500101089
India,Satna,2011,0,0,0
India,Satna,2014,4.884280682,49.65581894,0
India,Satna,2016,2.37213707,18.65800667,43.26905441
India,Satna,2017,5.119605064,51.45561218,5.39361763
India,Satna,2018,8.158138275,82.93936157,1.49E-08
India,Satna,2019,9.3384161,26.09654427,2.3317945
India,Shillong,2010,58.40742874,0.906136692,0
India,Shillong,2011,34.64809418,42.68397903,0
India,Shillong,2012,81.5841217,9.375015259,0
India,Shillong,2013,8.579677582,87.22492218,0
India,Shillong,2014,23.61485291,74.04961395,0
India,Shillong,2016,45.56413651,21.95841599,0
India,Shillong,2017,70.08337402,7.166718483,0
India,Shillong,2018,88.18535614,0,0
India,Shillong,2019,23.98640633,6.281227112,3.81E-06
India,Shimaga,2013,72.67758179,0,0
India,Shimaga,2014,83.72155762,14.56713676,0
India,Shimaga,2016,49.17370605,43.73353195,0
India,Shimaga,2017,89.99000549,0,0
India,Shimaga,2018,66.67002106,0,0
India,Shimaga,2019,13.67407608,84.87380981,0
India,Shimla,2010,50.0280304,45.215271,1.217628837
India,Shimla,2011,88.1897049,0.910446107,0
India,Shimla,2012,74.31053162,0,0
India,Shimla,2013,84.57369232,0,0
India,Shimla,2014,41.71743011,49.01823425,0
India,Shimla,2016,99.93515778,0,0
India,Shimla,2017,26.24182129,73.70497894,0
India,Shimla,2018,16.07188034,82.69184113,0.830577254
India,Shimla,2019,85.76721954,0,0
India,Sibsagar,2010,67.16639709,0,0
India,Sibsagar,2011,93.91313171,0,0
India,Sibsagar,2012,91.27104187,1.820892215,0
India,Sibsagar,2013,40.82100296,59.17899704,0
India,Sibsagar,2014,36.10586929,31.91864204,0
India,Sibsagar,2016,60.31881332,24.38411522,1.487524033
India,Sibsagar,2017,69.39038849,5.462676525,0
India,Silchar,2010,86.19999695,0,0
India,Silchar,2011,42.91435242,15.77824879,0
India,Silchar,2012,99.9763031,0,0
India,Silchar,2013,7.349797249,74.92910767,13.01388073
India,Silchar,2014,8.883997917,90.31880188,0
India,Silchar,2016,4.77E-06,0,0
India,Silchar,2017,8.898792267,90.46920776,0
India,Silchar,2018,7.83750391,79.51345062,9.888049126
India,Silchar,2019,4.593882561,42.42274094,33.63139343
India,Siliguri,2017,7.641417503,80.85732269,9.700463295
India,Siliguri,2018,8.786427498,89.59702301,0.527586341
India,Siliguri,2019,8.784917831,89.58495331,0.533940613
India,Silvassa,2011,6.983600616,74.30587006,17.83655167
India,Silvassa,2012,8.893426895,90.41467285,2.98E-08
India,Silvassa,2013,8.215141296,85.81208801,4.478160858
India,Silvassa,2016,6.355792999,60.00934219,32.18148804
India,Silvassa,2017,8.573439598,87.16156006,0
India,Silvassa,2018,8.945869446,90.9478302,0
India,Silvassa,2019,7.976144791,82.04397583,7.966525555
India,Sindri,2010,6.413291454,54.02842331,36.88949966
India,Sindri,2011,8.740174294,89.50981903,1.27557838
India,Sindri,2012,6.757890701,65.46366882,25.5692749
India,Sindri,2013,9.254216194,84.13961792,6.515708447
India,Sindri,2014,7.44717598,81.29129791,10.89627552
India,Sindri,2016,13.8477726,79.86009979,6.087760448
India,Sindri,2017,0,0,0
India,Sindri,2018,7.619115353,75.14032745,16.20151329
India,Sindri,2019,6.077363491,64.93087769,27.5363884
India,Singrauli,2010,6.682535648,69.74577332,22.22431564
India,Singrauli,2012,6.4444561,68.77571869,24.07765007
India,Singrauli,2016,8.872873306,90.20572662,0
India,Singrauli,2017,0,0,0
India,Singrauli,2018,0,0,0
India,Singrauli,2019,3.828195095,33.97294617,41.87726212
India,Singtam,2016,0.39085865,2.059000969,0.108386517
India,Singtam,2017,7.150764465,72.06370544,19.04824638
India,Singtam,2018,6.694284439,66.15000916,13.32340431
India,Singtam,2019,7.262448788,74.27804565,17.30218124
India,Sivasagar,2018,8.598737717,87.41876221,0
India,Sivasagar,2019,1.807661295,16.25492287,14.82821465
India,Solapur,2010,8.150912285,85.05151367,5.104787827
India,Solapur,2011,7.896883488,80.28331757,0
India,Solapur,2012,8.233675957,85.44902039,5.39539957
India,Solapur,2013,8.890262604,90.38253784,0
India,Solapur,2014,0,0,0
India,Solapur,2016,5.321526527,54.10107422,0
India,Solapur,2017,0,0,0
India,Solapur,2018,8.94187355,90.90722656,0
India,Solapur,2019,7.707425594,76.17477417,8.927793503
India,South Suburban,2012,8.556966782,88.27481079,2.500956297
India,South Suburban,2013,8.576753616,86.98275757,1.484170675
India,South Suburban,2014,8.081606865,81.65872955,9.345376968
India,South Suburban,2016,2.71118784,17.49254227,78.86397552
India,South Suburban,2017,0,0,0
India,Srikakulam,2013,6.683333874,63.916008,28.15240097
India,Srikakulam,2014,8.314946175,84.53355408,0
India,Srikakulam,2016,6.865062714,67.55570984,24.39289856
India,Srikakulam,2017,8.141434669,85.27297211,5.916108608
India,Srikakulam,2018,9.678009987,87.00882721,1.245013475
India,Srikakulam,2019,8.112067223,83.45745087,4.695243835
India,Srinagar,2018,8.89786911,90.45983124,1.49E-08
India,Srinagar,2019,4.728364944,48.07073593,0
India,Sunder Nagar,2011,8.650399208,88.53620148,1.722258329
India,Sunder Nagar,2012,0,0,0
India,Sunder Nagar,2013,6.699014664,52.42621994,38.42684937
India,Sunder Nagar,2014,6.623136044,65.63285065,26.4190731
India,Sunder Nagar,2016,10.79953957,37.35469437,47.39296722
India,Sunder Nagar,2017,26.94913673,60.2977829,12.0963192
India,Sunder Nagar,2018,6.541107655,69.01057434,22.90345192
India,Sunder Nagar,2019,26.8021698,59.96894073,12.03035164
India,Surat,2010,0,0,0
India,Surat,2011,14.09061623,57.09180832,25.43469429
India,Surat,2012,6.686028957,71.81166077,19.6894207
India,Surat,2013,0,0,0
India,Surat,2014,26.96852684,60.34115601,12.10502148
India,Surat,2016,25.71926498,57.3949852,12.08311749
India,Surat,2017,26.53857422,60.79830933,11.83169746
India,Surat,2018,6.462962627,73.03038025,18.11606026
India,Surat,2019,9.985517502,35.72785187,42.01782227
India,Suri,2017,0,0,0
India,Suri,2018,0,0,0
India,Suri,2019,7.534208298,12.9289875,75.28054047
India,Talcher,2010,17.29306221,72.74452972,7.387471199
India,Talcher,2011,26.15356255,60.6151123,11.62048435
India,Talcher,2012,9.17275238,37.31079483,51.18843079
India,Talcher,2013,15.67459965,40.76413727,27.02124596
India,Talcher,2014,26.02320099,59.97454834,12.90149784
India,Talcher,2016,7.739844322,41.20613098,47.47571182
India,Talcher,2017,8.172247887,81.2164917,9.066633224
India,Talcher,2018,9.477247238,89.9491806,0.362351626
India,Talcher,2019,2.130876064,21.12764549,74.24839783
India,Tamluk,2017,1.098993659,9.727324486,48.94024277
India,Tamluk,2018,0,0,0
India,Tamluk,2019,13.94464111,71.83921051,12.35325241
India,Tezpur,2010,7.681467056,31.10920334,58.50304413
India,Tezpur,2011,9.994091988,82.12089539,4.366340637
India,Tezpur,2012,11.97426796,64.54039764,20.59082413
India,Tezpur,2013,4.555075645,26.70513344,64.12446594
India,Tezpur,2014,1.372407913,8.785797119,71.90785217
India,Tezpur,2016,23.09418869,58.00890732,15.82709312
India,Tezpur,2017,3.400351524,35.03650284,50.36055374
India,Tezpur,2018,4.088751793,33.90246201,55.01722336
India,Tezpur,2019,26.67797852,59.69107437,11.97460747
India,Thane,2010,20.3151207,57.82052994,19.34256363
India,Thane,2011,2.302401543,13.98184776,79.30111694
India,Thane,2012,5.90341711,50.42744064,41.38743973
India,Thane,2013,2.825411797,28.12239456,64.20874786
India,Thane,2014,3.672175884,41.00539398,53.6245575
India,Thane,2016,26.35448837,58.9672699,11.82940578
India,Thane,2017,24.53351593,63.28937149,10.53672981
India,Thane,2018,18.43125153,60.07146835,18.09486961
India,Thane,2019,1.686243057,9.948633194,82.81424713
India,Thiruvanantha Puram,2018,0,0,0
India,Thiruvananthap Uram,2017,2.093842983,19.02495575,76.69620514
India,Thiruvananthap Uram,2019,19.74295235,71.52638245,7.313372135
India,Thiruvananthapuram,2011,7.213361263,62.95749664,28.71473122
India,Thiruvananthapuram,2012,11.62975216,75.69211578,11.65473175
India,Thiruvananthapuram,2013,4.290864944,29.83813667,62.00638962
India,Thiruvananthapuram,2014,9.238242149,62.48724747,26.25821686
India,Thiruvananthapuram,2016,5.741247654,64.08646393,26.88435936
India,Thiruvananthapuram,2018,24.09283447,64.35363007,10.82908249
India,Thiruvananthapuram,2019,26.68268013,59.70159531,11.9767189
India,Thissur,2010,25.71307755,60.29673386,11.38500118
India,Thissur,2011,15.76920795,64.83473969,18.24859619
India,Thissur,2012,3.019472122,18.77420425,56.63488388
India,Thissur,2013,26.77805901,59.91499329,12.01952934
India,Thissur,2014,15.7457056,78.96980286,4.591510773
India,Thissur,2016,17.87337112,48.99467468,19.68567276
India,Thissur,2017,1.720214486,12.1806078,78.59590149
India,Thissur,2018,0,0,0
India,Thissur,2019,15.20023537,38.66122055,44.64345169
India,Tilamol,2011,7.44788456,80.98015594,11.23506069
India,Tilamol,2012,15.02271557,60.17653656,12.91542435
India,Tilamol,2013,0,0,0
India,Tilamol,2014,0,0,0
India,Tilamol,2016,7.776404381,81.63889313,6.277396679
India,Tilamol,2017,0,0,0
India,Tilamol,2018,4.723135948,37.68270111,54.78708649
India,Tilamol,2019,9.632184029,77.43402863,11.36378288
India,Timukuru,2014,7.186968803,61.12824631,25.7548542
India,Timukuru,2016,14.55681896,71.84105682,10.91230392
India,Timukuru,2017,20.30882263,35.60067368,29.26358223
India,Timukuru,2018,2.173011541,7.179880142,87.9258728
India,Timukuru,2019,5.089579582,49.05036545,42.42981339
India,Tinsukia,2010,2.516888618,19.83302879,74.07318878
India,Tinsukia,2011,8.023160934,32.51333618,54.03661728
India,Tinsukia,2012,4.130439758,40.20164871,50.59525299
India,Tinsukia,2013,0.897709012,4.641946793,90.87783813
India,Tinsukia,2014,8.442490578,86.6765976,2.854650497
India,Tinsukia,2016,11.18777657,34.43848419,52.0460434
India,Tinsukia,2017,4.159608841,18.76196861,74.99575043
India,Tinsukia,2018,31.68743515,59.72975159,6.99020052
India,Tinsukia,2019,25.78960037,61.18469238,11.37877369
India,Tirathpur (Amritsar I),2019,11.243927,81.12426758,6.437914371
India,Tirathpur (Amritsar I)*,2018,6.273643494,65.39587402,26.37136078
India,Tirupati,2010,19.48592186,51.99604797,25.34959412
India,Tirupati,2011,4.45618248,34.51095963,52.7016983
India,Tirupati,2012,25.9641037,61.61604309,11.4547863
India,Tirupati,2013,14.91355705,19.23500443,43.73156738
India,Tirupati,2016,26.80948257,59.9853096,12.03363419
India,Tirupati,2017,2.219215631,19.13323021,75.32497406
India,Tirupati,2018,23.97633362,52.94221878,19.50158882
India,Tirupati,2019,3.307732582,25.82540321,68.02928925
India,Tribeni,2017,4.946270943,23.59678459,69.09520721
India,Tribeni,2018,26.51797485,61.46328354,11.78219795
India,Tribeni,2019,89.13889313,0.101470575,10.67661762
India,Trichy,2012,15.37487984,3.104326487,81.26258087
India,Trichy,2013,13.07904053,1.382753491,84.74381256
India,Trichy,2014,98.59278107,0,0.293525755
India,Trichy,2016,13.47188854,15.26969814,71.17952728
India,Trichy,2017,82.16908264,0,15.79320335
India,Trichy,2018,16.98333168,15.78101921,64.22931671
India,Trichy,2019,27.23999214,5.442009449,66.81228638
India,Trivandrum,2010,29.01599312,2.320770264,67.51869202
India,Tuem,2016,2.620418072,2.451888561,94.87795258
India,Tuem,2017,15.83045864,0.620361209,81.62680817
India,Tuem,2018,9.086386681,1.067689896,88.80153656
India,Tuem,2019,99.75367737,0,0
India,Tura,2010,12.62686539,3.631381989,83.08256531
India,Tura,2011,40.78420639,9.300028801,48.45962906
India,Tura,2012,16.25230026,0.251143724,82.77500916
India,Tura,2013,96.49142456,0,0
India,Tura,2014,7.439056873,6.189329624,84.26140594
India,Tura,2016,60.42346954,3.653508425,35.50915527
India,Tura,2017,11.86002827,1.025433421,86.03739929
India,Tura,2018,33.26895905,17.48387909,49.13806915
India,Tura,2019,23.04542351,3.139540195,67.43803406
India,Tuticorin,2010,18.68589211,1.328095555,78.95224762
India,Tuticorin,2011,52.12537384,15.60237503,28.13829803
India,Tuticorin,2012,13.57188511,0.967979014,83.55719757
India,Tuticorin,2013,26.92738342,6.396688938,66.58444214
India,Tuticorin,2014,53.97555923,42.79096603,0
India,Tuticorin,2016,12.85762405,0.701243281,13.30345345
India,Tuticorin,2017,72.0827713,13.77000332,13.27587605
India,Tuticorin,2018,68.57160187,1.838260293,29.45648956
